Date and Time: 2026-01-29 10:16:20,,,,,,,,,,
Approximate Polling Time: 100 ms,,,,,,,,,,
Comments: No comments provided,,,,,,,,,,
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
3.632062912,6.697,3.332,31.1597,31.17444,31.40085,31.47223,31.61948,31.5625,31.57803,31.59946
3.709233999,6.752,3.357,31.18225,31.18362,31.40305,31.47119,31.6153,31.55731,31.57156,31.59256
3.783548832,6.786,3.383,31.19513,31.18985,31.40601,31.4715,31.61295,31.55402,31.56741,31.58725
3.859745979,6.833,3.404,31.21573,31.20117,31.41006,31.47379,31.60849,31.54861,31.55948,31.58447
3.935563803,6.86,3.425,31.23151,31.20731,31.41367,31.47284,31.60703,31.54523,31.55801,31.57639
4.011224985,6.896,3.443,31.25473,31.21866,31.41739,31.47495,31.6033,31.5408,31.55057,31.56927
4.086642981,6.918,3.459,31.26926,31.22656,31.42056,31.47668,31.60129,31.53778,31.54688,31.56363
4.163058996,6.946,3.473,31.29422,31.24057,31.42914,31.47849,31.5975,31.53342,31.54211,31.5589
4.23742795,6.961,3.485,31.3107,31.24802,31.43088,31.47855,31.59595,31.53088,31.53806,31.55432
4.314834833,6.979,3.495,31.33386,31.26083,31.43646,31.48312,31.59467,31.52722,31.53244,31.54865
4.389686823,6.988,3.504,31.35114,31.26971,31.4418,31.4845,31.59225,31.52435,31.52911,31.54355
4.465584993,6.996,3.508,31.37772,31.28342,31.44864,31.48724,31.59015,31.52155,31.52515,31.53775
4.541481018,7,3.513,31.39447,31.29355,31.45374,31.48996,31.58929,31.51962,31.522,31.53372
4.616233826,6.998,3.514,31.4202,31.30829,31.46182,31.49518,31.58762,31.51559,31.51682,31.52924
4.690989017,6.995,3.514,31.43726,31.31812,31.46762,31.49716,31.58704,31.51346,31.51431,31.52518
4.768059015,6.984,3.511,31.46564,31.33353,31.47534,31.50168,31.58679,31.5126,31.51031,31.51974
4.842885017,6.974,3.507,31.48306,31.34421,31.48105,31.50497,31.58621,31.51093,31.50748,31.5166
4.919332981,6.954,3.5,31.51102,31.36087,31.49139,31.51074,31.58481,31.50867,31.50464,31.51205
4.99408102,6.937,3.491,31.52835,31.37283,31.49747,31.51434,31.5856,31.50739,31.50204,31.51007
5.070825815,6.908,3.481,31.5563,31.38791,31.50769,31.51968,31.58615,31.50595,31.49838,31.50519
5.146392822,6.886,3.467,31.57541,31.39966,31.51425,31.52545,31.58609,31.50531,31.49615,31.50012
5.223053932,6.847,3.452,31.60385,31.41791,31.52399,31.53082,31.58615,31.5043,31.49518,31.4971
5.297710896,6.818,3.435,31.62305,31.42978,31.53235,31.53442,31.58728,31.50391,31.4928,31.49628
5.373732805,6.77,3.417,31.65045,31.44763,31.54297,31.54324,31.58966,31.50214,31.49011,31.49289
5.448484898,6.734,3.394,31.66891,31.4595,31.55167,31.548,31.58972,31.50229,31.48822,31.48956
5.524233818,6.678,3.373,31.69952,31.47949,31.56183,31.55548,31.59134,31.50317,31.4874,31.48621
5.59898591,6.637,3.346,31.71863,31.49133,31.57126,31.55991,31.59351,31.50208,31.48523,31.48654
5.676468849,6.57,3.321,31.74704,31.51001,31.58411,31.56903,31.59558,31.50192,31.48407,31.48282
5.750981808,6.524,3.287,31.76605,31.52304,31.59195,31.5751,31.59698,31.50317,31.48367,31.48087
5.828216791,6.449,3.259,31.79523,31.54266,31.60434,31.58337,31.60022,31.50494,31.48267,31.47763
5.902722836,6.396,3.224,31.81531,31.55576,31.61328,31.58899,31.60278,31.50635,31.48199,31.47665
5.979877949,6.312,3.191,31.84302,31.57614,31.62817,31.59937,31.60507,31.50687,31.48206,31.47516
6.05426383,6.253,3.151,31.86295,31.58957,31.63626,31.60464,31.60757,31.50665,31.4823,31.47632
6.130867958,6.161,3.115,31.89151,31.60907,31.64978,31.61539,31.612,31.51013,31.48138,31.47296
6.20578289,6.096,3.071,31.91058,31.62216,31.65961,31.62109,31.6153,31.51199,31.48111,31.47226
6.282320023,5.995,3.03,31.94012,31.64377,31.67444,31.63193,31.6189,31.51361,31.48239,31.47226
6.357244968,5.926,2.983,31.95804,31.65759,31.68518,31.63849,31.62164,31.5155,31.48306,31.47217
6.433327913,5.818,2.939,31.9863,31.67773,31.69904,31.6499,31.62723,31.51752,31.48364,31.47104
6.508025885,5.742,2.888,32.00568,31.6915,31.70923,31.65741,31.63107,31.51999,31.48483,31.47134
6.586501837,5.626,2.84,32.03363,31.71341,31.72339,31.66785,31.63626,31.52441,31.48602,31.47165
6.659954786,5.545,2.786,32.0528,31.72653,31.73383,31.67715,31.63998,31.52518,31.48605,31.47186
6.735810995,5.42,2.735,32.07971,31.74741,31.74896,31.68799,31.64606,31.53021,31.48938,31.4718
6.81137085,5.336,2.675,32.0947,31.75974,31.75992,31.69458,31.65137,31.53479,31.49115,31.47134
6.887362957,5.204,2.622,32.12637,31.78119,31.77649,31.70471,31.6579,31.53885,31.49097,31.47623
6.962571859,5.114,2.559,32.14282,31.79651,31.78564,31.71542,31.6601,31.5405,31.49448,31.47452
7.038765907,4.975,2.502,32.16754,31.81677,31.80283,31.72577,31.66647,31.54355,31.49667,31.47534
7.113748789,4.882,2.436,32.18536,31.83093,31.81396,31.73434,31.67184,31.54892,31.49951,31.47742
7.190708876,4.736,2.376,32.21289,31.8519,31.82849,31.74838,31.67926,31.55341,31.50345,31.47858
7.265440941,4.637,2.302,32.22858,31.86542,31.83978,31.75598,31.68414,31.55814,31.50375,31.48047
7.341899872,4.487,2.239,32.25363,31.88751,31.85855,31.76703,31.69241,31.56192,31.51093,31.48038
7.416486979,4.382,2.165,32.27075,31.90125,31.8678,31.77545,31.69781,31.56601,31.51175,31.48776
7.493232965,4.225,2.099,32.29465,31.92084,31.88431,31.79001,31.70459,31.57266,31.51553,31.48917
7.567983866,4.12,2.023,32.31079,31.93378,31.89453,31.79898,31.71048,31.57593,31.51831,31.49191
7.643733025,3.955,1.954,32.3345,31.95538,31.90991,31.81104,31.71906,31.58295,31.52414,31.49429
7.718878984,3.845,1.873,32.34949,31.96857,31.92047,31.82016,31.72443,31.58878,31.52686,31.49667
7.79576993,3.676,1.802,32.37085,31.9877,31.93951,31.83401,31.73306,31.59439,31.53168,31.50095
7.870675802,3.563,1.72,32.38477,32.0011,31.94894,31.84244,31.73883,31.59906,31.53516,31.50357
7.94688797,3.389,1.646,32.40814,32.02051,31.96448,31.85587,31.74811,31.60703,31.54065,31.50696
8.021966934,3.272,1.561,32.42169,32.03314,31.97488,31.86465,31.75449,31.61169,31.54407,31.5108
8.098725796,3.095,1.483,32.44043,32.05249,31.99237,31.87683,31.76389,31.61877,31.54977,31.51859
8.173921824,2.974,1.393,32.45453,32.06622,32.00394,31.88602,31.76938,31.62357,31.55481,31.51895
8.250057936,2.791,1.314,32.47269,32.08237,32.01834,31.90039,31.7789,31.63239,31.56009,31.52386
8.324704885,2.67,1.224,32.48587,32.09488,32.03003,31.90909,31.78577,31.63702,31.56476,31.52887
8.40159297,2.484,1.143,32.50516,32.11441,32.04642,31.92084,31.79501,31.64548,31.57217,31.53427
8.47535181,2.358,1.05,32.51547,32.1257,32.0574,31.92944,31.80197,31.65247,31.57556,31.53647
8.551096916,2.171,0.968,32.5321,32.14215,32.07162,31.94476,31.81201,31.659,31.58261,31.54324
8.626848936,2.042,0.874,32.54248,32.15411,32.08145,31.9538,31.8186,31.66431,31.58722,31.54755
8.703593969,1.85,0.789,32.55933,32.17087,32.09756,31.96625,31.82861,31.67377,31.59555,31.55341
8.778218985,1.723,0.694,32.56845,32.18228,32.10638,31.97519,31.83539,31.67993,31.60025,31.55771
8.854884863,1.529,0.609,32.58136,32.19794,32.12271,31.98868,31.84573,31.68802,31.60672,31.5654
8.929636955,1.397,0.513,32.59042,32.20773,32.13434,31.99673,31.85251,31.69421,31.61206,31.57019
9.005385876,1.201,0.427,32.60342,32.22369,32.14636,32.00952,31.86304,31.70395,31.62003,31.57507
9.081133842,1.07,0.335,32.61099,32.23343,32.15671,32.01877,31.86984,31.70999,31.62537,31.5798
9.157878876,0.872,0.255,32.62228,32.24805,32.17111,32.03159,31.88046,31.71851,31.63419,31.58871
9.232630968,0.739,0.188,32.63025,32.25757,32.18057,32.03864,31.88751,31.72452,31.63986,31.59396
9.308696985,0.542,0.14,32.63986,32.2702,32.19351,32.05151,31.89835,31.73508,31.64673,31.60117
9.384449005,0.408,0.103,32.64566,32.27933,32.20325,32.06055,31.90506,31.74133,31.65271,31.60492
9.460196972,0.209,0.076,32.65399,32.29318,32.21667,32.07184,31.91559,31.75055,31.66205,31.61484
9.534948826,0.077,0.054,32.66019,32.30118,32.2247,32.07996,31.92267,31.75705,31.66776,31.62012
9.611694813,-0.122,-0.043,32.66693,32.31274,32.23676,32.09332,31.93347,31.76627,31.67502,31.62787
9.686442852,-0.257,-0.062,32.67056,32.32104,32.24554,32.10016,31.94086,31.77277,31.68164,31.63202
9.762245893,-0.456,-0.095,32.67725,32.33194,32.25912,32.11096,31.95148,31.78302,31.69125,31.64001
9.837994814,-0.588,-0.161,32.68036,32.33871,32.26627,32.11819,31.95792,31.79031,31.6965,31.64554
9.914740801,-0.787,-0.227,32.68292,32.34888,32.2785,32.13013,31.96878,31.79858,31.70596,31.65671
9.988492012,-0.92,-0.314,32.68646,32.35544,32.28528,32.13824,31.97519,31.80502,31.71185,31.66205
10.06524086,-1.116,-0.395,32.68988,32.36444,32.29623,32.14825,31.98627,31.81583,31.72107,31.67059
10.14105201,-1.248,-0.49,32.69217,32.36978,32.30423,32.15506,31.9931,31.82281,31.72717,31.67548
10.21679688,-1.445,-0.573,32.6936,32.37918,32.31555,32.16562,32.00281,31.8317,31.73679,31.68573
10.29254889,-1.573,-0.669,32.69501,32.38394,32.32162,32.17276,32.0098,31.83856,31.74307,31.69156
10.368294,-1.768,-0.754,32.69592,32.39105,32.33072,32.18329,32.02014,31.84848,31.75195,31.69965
10.44404602,-1.897,-0.851,32.69614,32.39615,32.33691,32.18958,32.02719,31.85452,31.75818,31.70532
10.51979494,-2.089,-0.936,32.69711,32.40302,32.34631,32.19913,32.03656,31.86526,31.76828,31.7153
10.59454679,-2.215,-1.031,32.69672,32.40765,32.35266,32.20486,32.04355,31.87161,31.77423,31.72195
10.67054081,-2.404,-1.116,32.69437,32.41275,32.36288,32.21381,32.05426,31.88034,31.78311,31.72977
10.74609399,-2.53,-1.211,32.69455,32.41718,32.36566,32.22012,32.06085,31.88602,31.78909,31.7381
10.82275701,-2.713,-1.294,32.69327,32.42163,32.37628,32.22818,32.06995,31.89752,31.7991,31.74716
10.89679384,-2.836,-1.387,32.69312,32.42453,32.3793,32.23364,32.07675,31.90259,31.80624,31.75201
10.97345996,-3.018,-1.469,32.6879,32.42874,32.38708,32.2431,32.08554,31.91174,31.81473,31.76193
11.04920888,-3.136,-1.561,32.68576,32.43024,32.3927,32.24753,32.09167,31.91904,31.82095,31.76813
11.12512779,-3.313,-1.638,32.68088,32.43478,32.39859,32.255,32.10141,31.92828,31.83023,31.77682
11.19987893,-3.431,-1.727,32.67841,32.43661,32.40228,32.26062,32.10757,31.9346,31.83676,31.78339
11.27662492,-3.605,-1.804,32.673,32.43903,32.4115,32.2663,32.11655,31.94479,31.84583,31.79233
11.35137701,-3.716,-1.89,32.66837,32.44083,32.41254,32.27267,32.12189,31.94962,31.85266,31.79935
11.4278779,-3.884,-1.964,32.66077,32.44196,32.41785,32.28021,32.13126,31.95822,31.86093,31.8085
11.50263,-3.996,-2.048,32.65726,32.44318,32.42145,32.28348,32.1369,31.96417,31.86685,31.81458
11.57937598,-4.157,-2.12,32.64886,32.44449,32.42706,32.28992,32.14493,31.97296,31.87784,31.82297
11.65313101,-4.264,-2.198,32.64276,32.44421,32.4288,32.29437,32.15021,31.97925,31.88342,31.83066
11.73087287,-4.421,-2.269,32.63394,32.44409,32.43365,32.30081,32.15912,31.98734,31.8916,31.83929
11.80562496,-4.522,-2.344,32.62656,32.44394,32.43707,32.30444,32.16364,31.99374,31.89709,31.84778
11.88258386,-4.673,-2.413,32.6189,32.44299,32.43982,32.30869,32.17206,32.00229,31.90656,31.85461
11.95657897,-4.772,-2.487,32.61078,32.44254,32.44202,32.31168,32.17691,32.00836,31.91269,31.85788
12.03317094,-4.916,-2.55,32.60007,32.43942,32.44592,32.31677,32.18491,32.01575,31.9209,31.87057
12.10858583,-5.01,-2.619,32.59143,32.43878,32.44525,32.31949,32.18915,32.02078,31.92667,31.87448
12.18421292,-5.147,-2.679,32.57944,32.43387,32.45126,32.32397,32.1972,32.02933,31.93552,31.88327
